"","Sensitivity","Specificity","1-Spec","PPV","NPV","TP","FP","FN","TN","Cutoff"
"result.858",0.920316525579683,0.494085605528272,0.505914394471728,0.00472216854015338,0.999579544159839,15003,3162139,1299,3088205,0.000906
"result.859",0.920255183413078,0.494589897772027,0.505410102227973,0.00472654442091639,0.999579649472929,15002,3158987,1300,3091357,0.000907
"result.860",0.920132499079867,0.495028913608595,0.504971086391405,0.00473000649902893,0.999579376255693,15000,3156243,1302,3094101,0.000908
"result.861",0.920071156913262,0.495521206512794,0.504478793487206,0.00473428625087393,0.999579471360321,14999,3153166,1303,3097178,0.000909
"result.862",0.920009814746657,0.495944063238759,0.504055936761241,0.00473792465758401,0.999579507436817,14998,3150523,1304,3099821,0.00091
"result.863",0.919887130413446,0.496359080396215,0.503640919603785,0.00474118102705565,0.99957921475545,14996,3147929,1306,3102415,0.000911
"result.864",0.919825788246841,0.496767857897101,0.503232142102899,0.00474469911583109,0.999579239069793,14995,3145374,1307,3104970,0.000912
"result.865",0.91970310391363,0.497201114050683,0.502798885949317,0.00474813778181875,0.999578962536672,14993,3142666,1309,3107678,0.000913
"result.866",0.919641761747025,0.497707966153543,0.502292033846457,0.00475259075159535,0.999579069943795,14992,3139498,1310,3110846,0.000914
"result.867",0.919519077413814,0.498185379876692,0.501814620123308,0.00475645913824003,0.999578831398376,14990,3136514,1312,3113830,0.000915
"result.868",0.919396393080604,0.498575118425482,0.501424881574518,0.00475950646953732,0.999578519236074,14988,3134078,1314,3116266,0.000916
"result.869",0.919273708747393,0.499004054816823,0.500995945183177,0.00476292937000994,0.999578240680353,14986,3131397,1316,3118947,0.000917
"result.870",0.919212366580788,0.499395553268748,0.500604446731252,0.00476631991437482,0.999578251077349,14985,3128950,1317,3121394,0.000918
"result.871",0.919028340080972,0.499816810082773,0.500183189917227,0.00476936452085586,0.999577646898088,14982,3126317,1320,3124027,0.000919
"result.872",0.918905655747761,0.500330861789367,0.499669138210633,0.00477361345330463,0.999577441648911,14980,3123104,1322,3127240,0.00092
"result.873",0.918721629247945,0.500746518911599,0.499253481088401,0.00477661655317538,0.999576834549974,14977,3120506,1325,3129838,0.000921
"result.874",0.918537602748129,0.501226172511465,0.498773827488535,0.00478023497022489,0.999576282542968,14974,3117508,1328,3132836,0.000922
"result.875",0.918476260581524,0.501688387071176,0.498311612928824,0.00478432971454426,0.999576354120777,14973,3114619,1329,3135725,0.000923
"result.876",0.918230891915102,0.502141962106406,0.497858037893594,0.00478739446320192,0.999575463240308,14969,3111784,1333,3138560,0.000924
"result.877",0.918108207581892,0.502567698673865,0.497432301326135,0.00479083509117855,0.999575186567877,14967,3109123,1335,3141221,0.000925
"result.878",0.917924181082076,0.50298543568162,0.49701456431838,0.00479388596932989,0.999574585793455,14964,3106512,1338,3143832,0.000926
"result.879",0.91774015458226,0.50340141278624,0.49659858721376,0.00479692504311654,0.999573984528109,14961,3103912,1341,3146432,0.000927
"result.880",0.917678812415655,0.503840428622809,0.496159571377191,0.00480082974768687,0.999574038301003,14960,3101168,1342,3149176,0.000928
"result.881",0.917617470249049,0.504310322759835,0.495689677240165,0.00480503920416036,0.999574118046993,14959,3098231,1343,3152113,0.000929
"result.882",0.917249417249417,0.504796376007465,0.495203623992535,0.0048078128808101,0.999572627910661,14953,3095193,1349,3155151,0.00093
"result.883",0.916942706416391,0.505178754961327,0.494821245038673,0.0048099091593889,0.99957136910217,14948,3092803,1354,3157541,0.000931
"result.884",0.916697337749969,0.505640969521038,0.494359030478962,0.00481310256378875,0.9995704961876,14944,3089914,1358,3160430,0.000932
"result.885",0.915838547417495,0.506026708289976,0.493973291710024,0.00481235211203594,0.999566400871243,14930,3087503,1372,3162841,0.000933
"result.886",0.915715863084284,0.506448605068777,0.493551394931223,0.00481580388890358,0.999566130655932,14928,3084866,1374,3165478,0.000934
"result.887",0.915654520917679,0.506889860782063,0.493110139217937,0.00481977116823026,0.999566192823031,14927,3082108,1375,3168236,0.000935
"result.888",0.915531836584468,0.507390953201936,0.492609046798064,0.00482400697372023,0.999565990963661,14925,3078976,1377,3171368,0.000936
"result.889",0.915225125751442,0.50780789025372,0.49219210974628,0.00482646403281478,0.999564773209681,14920,3076370,1382,3173974,0.000937
"result.890",0.915041099251626,0.508221467490429,0.491778532509571,0.00482953680866591,0.999564183635709,14917,3073785,1385,3176559,0.000938
"result.891",0.914918414918415,0.508662083238939,0.491337916761061,0.00483320187715534,0.999563932467696,14915,3071031,1387,3179313,0.000939
"result.892",0.914918414918415,0.509103338952224,0.490896661047776,0.00483752531470673,0.999564310256331,14915,3068273,1387,3182071,0.00094
"result.893",0.91485707275181,0.509508756638035,0.490491243361965,0.00484118139887874,0.999564343047835,14914,3065739,1388,3184605,0.000941
"result.894",0.914673046251994,0.509942652756392,0.490057347243608,0.00484447704924531,0.999563773164554,14911,3063027,1391,3187317,0.000942
"result.895",0.914366335418967,0.510362629640865,0.489637370359135,0.00484699418724889,0.999562565920626,14906,3060402,1396,3189942,0.000943
"result.896",0.914366335418967,0.510753968101596,0.489246031898404,0.00485085239753689,0.999562900935066,14906,3057956,1396,3192388,0.000944
"result.897",0.914120966752546,0.511147866421432,0.488852133578568,0.00485344561418136,0.999561986703168,14902,3055494,1400,3194850,0.000945
"result.898",0.91405962458594,0.511546244494703,0.488453755505297,0.00485706043700832,0.999562015180347,14901,3053004,1401,3197340,0.000946
"result.899",0.913814255919519,0.511953902057231,0.488046097942769,0.00485979918136671,0.999561114837036,14897,3050456,1405,3199888,0.000947
"result.900",0.913691571586308,0.512426516044557,0.487573483955443,0.00486383705313191,0.99956089554838,14895,3047502,1407,3202842,0.000948
"result.901",0.913568887253098,0.512801215421103,0.487198784578897,0.0048669091679131,0.999560592816114,14893,3045160,1409,3205184,0.000949
"result.902",0.913384860753282,0.513208712992437,0.486791287007563,0.00486998704498409,0.999560007142094,14890,3042613,1412,3207731,0.00095
"result.903",0.913262176420071,0.513654128476769,0.486345871523231,0.00487377390442388,0.9995597661094,14888,3039829,1414,3210515,0.000951
"result.904",0.913078149920255,0.514076505229152,0.485923494770848,0.00487701150103176,0.999559194816604,14885,3037189,1417,3213155,0.000952
"result.905",0.912955465587045,0.514542079603939,0.485457920396061,0.00488101320953101,0.999558972165829,14883,3034279,1419,3216065,0.000953
"result.906",0.912771439087229,0.514933898038252,0.485066101961748,0.00488395679273708,0.999558376315554,14880,3031830,1422,3218514,0.000954
"result.907",0.912710096920623,0.515366194244669,0.484633805755331,0.00488796510651914,0.999558436424309,14879,3029128,1423,3221216,0.000955
"result.908",0.912587412587413,0.515789850926605,0.484210149073395,0.00489156649482451,0.999558179127514,14877,3026480,1425,3223864,0.000956
"result.909",0.912403386087597,0.516263264869902,0.483736735130098,0.00489534770824728,0.999557655213303,14874,3023521,1428,3226823,0.000957
"result.910",0.912342043920991,0.516650763541975,0.483349236458025,0.00489892528653097,0.999557677438206,14873,3021099,1429,3229245,0.000958
"result.911",0.912280701754386,0.517053781359874,0.482946218640126,0.00490266534627876,0.999557712899381,14872,3018580,1430,3231764,0.000959
"result.912",0.912158017421175,0.517448479635681,0.482551520364319,0.00490599914285234,0.999557432278949,14870,3016113,1432,3234231,0.00096
"result.913",0.912035333087965,0.517832138519096,0.482167861480904,0.00490922652606846,0.999557142649788,14868,3013715,1434,3236629,0.000961
"result.914",0.911789964421543,0.518242995905505,0.481757004094495,0.00491207731895224,0.999556259807106,14864,3011147,1438,3239197,0.000962
"result.915",0.911544595755122,0.518625374859368,0.481374625140632,0.00491464362053792,0.999555353960757,14860,3008757,1442,3241587,0.000963
"result.916",0.911360569255306,0.519057831056979,0.480942168943021,0.00491805286550977,0.999554800376494,14857,3006054,1445,3244290,0.000964
"result.917",0.91117654275549,0.519476847994286,0.480523152005714,0.0049213312575436,0.99955423618771,14854,3003435,1448,3246909,0.000965
"result.918",0.911115200588885,0.519910264139062,0.480089735860938,0.00492542228208911,0.999554300172836,14853,3000726,1449,3249618,0.000966
"result.919",0.911115200588885,0.520297122846359,0.479702877153641,0.00492937483260934,0.99955463141831,14853,2998308,1449,3252036,0.000967
"result.920",0.910931174089069,0.520671662231711,0.479328337768289,0.0049322160729131,0.999554030632444,14850,2995967,1452,3254377,0.000968
"result.921",0.910869831922464,0.521150355884412,0.478849644115588,0.00493679151439712,0.999554133364756,14849,2992975,1453,3257369,0.000969
"result.922",0.910747147589253,0.521550013887236,0.478449986112764,0.00494023273364203,0.999553861900174,14847,2990477,1455,3259867,0.00097
"result.923",0.910501778922832,0.521976230428277,0.478023769571723,0.00494329020707001,0.999553001081498,14843,2987813,1459,3262531,0.000971
"result.924",0.910317752423016,0.522373168580801,0.477626831419199,0.00494638307403709,0.999552422581658,14840,2985332,1462,3265012,0.000972
"result.925",0.910072383756594,0.522770746698102,0.477229253301898,0.00494915573127646,0.999551539739055,14836,2982847,1466,3267497,0.000973
"result.926",0.909949699423384,0.523147685951365,0.476852314048635,0.00495238413193894,0.999551251619759,14834,2980491,1468,3269853,0.000974
"result.927",0.909827015090173,0.523543024191948,0.476456975808052,0.00495580803862002,0.999550979689009,14832,2978020,1470,3272324,0.000975
"result.928",0.909642988590357,0.523933242714321,0.476066757285679,0.00495885179624199,0.999550398689228,14829,2975581,1473,3274763,0.000976
"result.929",0.909581646423752,0.524308742046838,0.475691257953162,0.00496241376517622,0.999550415667251,14828,2973234,1474,3277110,0.000977
"result.930",0.90933627775733,0.524662802559347,0.475337197440653,0.00496475871989336,0.999549500259236,14824,2971021,1478,3279323,0.000978
"result.931",0.90921359342412,0.525044541548433,0.474955458451567,0.00496806221775611,0.999549218762612,14822,2968635,1480,3281709,0.000979
"result.932",0.909152251257514,0.525442599639316,0.474557400360684,0.00497187490774809,0.999549255891782,14821,2966147,1481,3284197,0.00098
"result.933",0.908784198257882,0.525860336647071,0.474139663352929,0.00497422902807627,0.9995477899641,14815,2963536,1487,3286808,0.000981
"result.934",0.908661513924672,0.526283353364231,0.473716646635769,0.00497798000809892,0.99954754582352,14813,2960892,1489,3289452,0.000982
"result.935",0.908600171758067,0.526734688522744,0.473265311477256,0.00498236896642081,0.999547629868937,14812,2958071,1490,3292273,0.000983
"result.936",0.908538829591461,0.527128106868998,0.472871893131002,0.00498615853701645,0.999547664099183,14811,2955612,1491,3294732,0.000984
"result.937",0.908416145258251,0.527658317686195,0.472341682313805,0.004991056945368,0.99954751254645,14809,2952298,1493,3298046,0.000985
"result.938",0.90829346092504,0.528070135019769,0.471929864980231,0.00499471923214836,0.99954725986224,14807,2949724,1495,3300620,0.000986
"result.939",0.907925407925408,0.528495391613646,0.471504608386354,0.00499718589659833,0.999545809265915,14801,2947066,1501,3303278,0.000987
"result.940",0.907802723592197,0.528855371800336,0.471144628199664,0.0050003125406514,0.999545513785628,14799,2944816,1503,3305528,0.000988
"result.941",0.907618697092381,0.529241110569274,0.470758889430726,0.00500337988523607,0.999544938803938,14796,2942405,1506,3307939,0.000989
"result.942",0.907557354925776,0.529614050042686,0.470385949957314,0.0050069901576009,0.999544957284262,14795,2940074,1507,3310270,0.00099
"result.943",0.907434670592565,0.530048106152237,0.469951893847763,0.00501091745213834,0.999544726612706,14793,2937361,1509,3312983,0.000991
"result.944",0.907250644092749,0.530430005132517,0.469569994867483,0.00501396043886901,0.999544150198892,14790,2934974,1512,3315370,0.000992
"result.945",0.907127959759539,0.530832542976835,0.469167457023165,0.00501756555102628,0.999543893474724,14788,2932458,1514,3317886,0.000993
"result.946",0.906821248926512,0.531227721226224,0.468772278773776,0.00502008475361921,0.99954272812794,14783,2929988,1519,3320356,0.000994
"result.947",0.906759906759907,0.531627539220241,0.468372460779759,0.00502401036478285,0.999542771197593,14782,2927489,1520,3322855,0.000995
"result.948",0.90645319592688,0.531998238816936,0.468001761183064,0.00502627766672143,0.999541587346248,14777,2925172,1525,3325172,0.000996
"result.949",0.90645319592688,0.532410216141704,0.467589783858296,0.00503068386933363,0.999541941902013,14777,2922597,1525,3327747,0.000997
"result.950",0.906207827260459,0.532826353237518,0.467173646762482,0.0050337863048165,0.999541099506374,14773,2919996,1529,3330348,0.000998
"result.951",0.906023800760643,0.533222011460489,0.466777988539511,0.00503701369542539,0.999540540548646,14770,2917523,1532,3332821,0.000999
"result.952",0.905962458594038,0.533590151198078,0.466409848801922,0.00504062981763425,0.999540557834118,14769,2915222,1533,3335122,0.001
"result.953",0.904674273095326,0.537513935233005,0.462486064766995,0.00507598663887976,0.999537665257151,14748,2890697,1554,3359647,0.00101
"result.954",0.903140718930193,0.541395001619111,0.458604998380889,0.00511009099800705,0.999533596968705,14723,2866439,1579,3383905,0.00102
"result.955",0.901852533431481,0.545093358061572,0.454906641938428,0.00514411175549549,0.999530601964841,14702,2843323,1600,3407021,0.00103
"result.956",0.900625690099374,0.548866270400477,0.451133729599523,0.00517989022809933,0.999528002696794,14682,2819741,1620,3430603,0.00104
"result.957",0.898908109434425,0.552564466851744,0.447435533148256,0.00521257220910048,0.999523060654067,14654,2796626,1648,3453718,0.00105
"result.958",0.896945160103055,0.556293381612276,0.443706618387724,0.00524473078877925,0.999517061665189,14622,2773319,1680,3477025,0.00106
"result.959",0.895227579438106,0.559877824324549,0.440122175675451,0.00527714789573999,0.999512158478803,14594,2750915,1708,3499429,0.00107
"result.960",0.894184762605815,0.563416989528896,0.436583010471104,0.00531353579227892,0.99951039870575,14577,2728794,1725,3521550,0.00108
"result.961",0.893632683106367,0.566849760589177,0.433150239410823,0.00535213192520241,0.999510824489243,14568,2707338,1734,3543006,0.00109
"result.962",0.892221813274445,0.570231654449739,0.429768345550261,0.00538555102388415,0.999507277403383,14545,2686200,1757,3564144,0.0011
"result.963",0.890810943442522,0.57362954742971,0.42637045257029,0.00541970021093614,0.999503786001301,14522,2664962,1780,3585382,0.00111
"result.964",0.889645442277021,0.577079117565369,0.422920882434631,0.00545655524052035,0.999501488330282,14503,2643401,1799,3606943,0.00112
"result.965",0.887866519445467,0.580230304124061,0.419769695875939,0.00548636009914414,0.999496205973487,14474,2623705,1828,3626639,0.00113
"result.966",0.886271623113728,0.583500524131152,0.416499475868848,0.00551932163686393,0.999491906264105,14448,2603265,1854,3647079,0.00114
"result.967",0.88467672678199,0.586753625080476,0.413246374919524,0.00555257388865746,0.999487639577335,14422,2582932,1880,3667412,0.00115
"result.968",0.883204514783462,0.589888492537371,0.410111507462629,0.00558552155845284,0.999483858375509,14398,2563338,1904,3687006,0.00116
"result.969",0.88191632928475,0.593021440099937,0.406978559900063,0.00562011435683758,0.999480924025344,14377,2543756,1925,3706588,0.00117
"result.970",0.881118881118881,0.596131348930555,0.403868651069445,0.00565805406112306,0.999480145194535,14364,2524318,1938,3726026,0.00118
"result.971",0.87995337995338,0.599250857232818,0.400749142767182,0.00569434713486413,0.99947778254246,14345,2504820,1957,3745524,0.00119
"result.972",0.878235799288431,0.6021642968771,0.3978357031229,0.00572467728966099,0.999472876228949,14317,2486610,1985,3763734,0.0012
"result.973",0.87707029812293,0.605328282731318,0.394671717268682,0.00576269219050014,0.999470613501892,14298,2466834,2004,3783510,0.00121
"result.974",0.876088823457244,0.608239802481271,0.391760197518729,0.00579881262794782,0.999468942048433,14282,2448636,2020,3801708,0.00122
"result.975",0.874861980125138,0.611210838955424,0.388789161044576,0.0058347324908932,0.999466292443486,14262,2430066,2040,3820278,0.00123
"result.976",0.87430990062569,0.614065081857895,0.385934918142105,0.00587394327336029,0.999466429454761,14253,2412226,2049,3838118,0.00124
"result.977",0.8732670837934,0.616935323879774,0.383064676120226,0.00591067883125004,0.999464506584029,14236,2394286,2066,3856058,0.00125
"result.978",0.872530977794136,0.619762528270444,0.380237471729556,0.00594937593037423,0.999463853592297,14224,2376615,2078,3873729,0.00126
"result.979",0.871120107962213,0.622600772053506,0.377399227946494,0.00598421626614571,0.999460392390531,14201,2358875,2101,3891469,0.00127
"result.980",0.869709238130291,0.625307343083837,0.374692656916163,0.00601747946638055,0.999456848339475,14178,2341958,2124,3908386,0.00128
"result.981",0.868666421298,0.628087830045834,0.371912169954166,0.00605496977004712,0.999454925856169,14161,2324579,2141,3925765,0.00129
"result.982",0.867684946632315,0.630746883691522,0.369253116308478,0.00609145843597014,0.999453168454031,14145,2307959,2157,3942385,0.0013
"result.983",0.866580787633419,0.633388178314666,0.366611821685334,0.00612731650255012,0.999450905803459,14127,2291450,2175,3958894,0.00131
"result.984",0.865537970801129,0.635961796662712,0.364038203337288,0.00616298765567986,0.999448854613278,14110,2275364,2192,3974980,0.00132
"result.985",0.864311127469022,0.638631569718403,0.361368430281597,0.00619949163288626,0.999446152474825,14090,2258677,2212,3991667,0.00133
"result.986",0.863145626303521,0.641113673103432,0.358886326896568,0.00623373562510577,0.999443559304955,14071,2243163,2231,4007181,0.00134
"result.987",0.861857440804809,0.643508901270074,0.356491098729926,0.00626604978410002,0.999440414033979,14050,2228192,2252,4022152,0.00135
"result.988",0.860262544473071,0.646095638896035,0.353904361103965,0.00629995399919499,0.99943622206416,14024,2212024,2278,4038320,0.00136
"result.989",0.858360937308306,0.648457108920725,0.351542891079275,0.00632807493656323,0.999430634151249,13993,2197264,2309,4053080,0.00137
"result.990",0.857011409642989,0.650761782071515,0.349238217928485,0.00635961817710064,0.999427246833763,13971,2182859,2331,4067485,0.00138
"result.991",0.85529382897804,0.653178929031746,0.346821070968254,0.00639090541569991,0.999422514634199,13943,2167751,2359,4082593,0.00139
"result.992",0.854251012145749,0.655681671280813,0.344318328719187,0.0064292619598769,0.999420574294764,13926,2152108,2376,4098236,0.0014
"result.993",0.853146853146853,0.657861871282605,0.342138128717395,0.006461657256193,0.999418120938969,13908,2138481,2394,4111863,0.00141
"result.994",0.852104036314563,0.660180783649668,0.339819216350332,0.00649756440732352,0.999416048564608,13891,2123987,2411,4126357,0.00142
"result.995",0.851306588148693,0.662352184135785,0.337647815864215,0.00653299709597499,0.999414825342022,13878,2110415,2424,4139929,0.00143
"result.996",0.850631824316035,0.664690135454945,0.335309864545055,0.00657306904542845,0.999414237798285,13867,2095802,2435,4154542,0.00144
"result.997",0.84965034965035,0.667037846236943,0.332962153763057,0.00661152212026946,0.999412465088896,13851,2081128,2451,4169216,0.00145
"result.998",0.849098270150902,0.669297721853389,0.330702278146611,0.00665210527453991,0.999412298864662,13842,2067003,2460,4183341,0.00146
"result.999",0.848546190651454,0.67144144386293,0.32855855613707,0.00669089312032241,0.999412032123193,13833,2053604,2469,4196740,0.00147
"result.1000",0.847196662986137,0.673600205044714,0.326399794955286,0.00672420861162206,0.999408696131054,13811,2040111,2491,4210233,0.00148
"result.1001",0.845908477487425,0.675789044570987,0.324210955429013,0.0067590750017155,0.999405644390793,13790,2026430,2512,4223914,0.00149
"result.1002",0.844742976321924,0.677831972128254,0.322168027871746,0.00679233631510206,0.999402955359177,13771,2013661,2531,4236683,0.0015
"result.1003",0.844190896822476,0.679908337845085,0.320091662154915,0.00683165834758457,0.999402662291834,13762,2000683,2540,4249661,0.00151
"result.1004",0.842902711323764,0.682004222487594,0.317995777512406,0.00686595473796347,0.999399576397749,13741,1987583,2561,4262761,0.00152
"result.1005",0.841737210158263,0.684065709023375,0.315934290976625,0.00690095653835709,0.999396946304379,13722,1974698,2580,4275646,0.00153
"result.1006",0.840694393325972,0.686101116994521,0.313898883005479,0.00693684861068158,0.999394774835031,13705,1961976,2597,4288368,0.00154
"result.1007",0.839590234327076,0.68811828596954,0.31188171403046,0.00697229573292648,0.999392367908568,13687,1949368,2615,4300976,0.00155
"result.1008",0.838731443994602,0.690035460448257,0.309964539551743,0.00700799258658635,0.999390813024784,13673,1937385,2629,4312959,0.00156
"result.1009",0.837075205496258,0.692015031492667,0.307984968507333,0.00703888978870951,0.999386319925101,13646,1925012,2656,4325332,0.00157
"result.1010",0.83548030916452,0.69393012608586,0.30606987391414,0.00706922127493042,0.999382025371522,13620,1913042,2682,4337302,0.00158
"result.1011",0.834498834498835,0.695799463197546,0.304200536802454,0.00710405741732734,0.999380010129412,13604,1901358,2698,4348986,0.00159
"result.1012",0.833149306833517,0.697738716461046,0.302261283538954,0.00713783076582691,0.999376693897352,13582,1889237,2720,4361107,0.0016
"result.1013",0.831738437001595,0.699556536408236,0.300443463591764,0.00716863501449165,0.999373058951201,13559,1877875,2743,4372469,0.00161
"result.1014",0.830450251502883,0.701337558380787,0.298662441619213,0.00719998766141869,0.999369865480871,13538,1866743,2764,4383601,0.00162
"result.1015",0.829284750337382,0.703162577931711,0.296837422068289,0.00723384104170736,0.999367182296748,13519,1855336,2783,4395008,0.00163
"result.1016",0.827812538338854,0.705032235025784,0.294967764974216,0.00726653007708068,0.999363420033242,13495,1843650,2807,4406694,0.00164
"result.1017",0.824868114341799,0.706781418750712,0.293218581249288,0.00728375160603283,0.999354142828768,13447,1832717,2855,4417627,0.00165
"result.1018",0.82327321801006,0.708500684122346,0.291499315877654,0.00731233436780808,0.999349845438785,13421,1821971,2881,4428373,0.00166
"result.1019",0.821003557845663,0.710321863884612,0.289678136115388,0.00733783194040259,0.999343188359083,13384,1810588,2918,4439756,0.00167
"result.1020",0.820022083179978,0.71210240588358,0.28789759411642,0.00737411788328395,0.999341239507039,13368,1799459,2934,4450885,0.00168
"result.1021",0.818979266347687,0.71376391443415,0.28623608556585,0.00740724301982052,0.999338966417657,13351,1789074,2951,4461270,0.00169
"result.1022",0.818365844681634,0.715483499788172,0.284516500211828,0.00744613814955569,0.99933832091726,13341,1778326,2961,4472018,0.0017
"result.1023",0.81762973868237,0.717085171632153,0.282914828367847,0.0074812925590073,0.999337124041416,13329,1768315,2973,4482029,0.00171
"result.1024",0.81670960618329,0.718794677540948,0.281205322459052,0.0075180242853529,0.999335365199918,13314,1757630,2988,4492714,0.00172
"result.1025",0.815973500184026,0.720474105105255,0.279525894894745,0.0075560869898633,0.999334252213223,13302,1747133,3000,4503211,0.00173
"result.1026",0.814869341185131,0.722086816341629,0.277913183658371,0.00758939564209635,0.999331755200984,13284,1737053,3018,4513291,0.00174
"result.1027",0.813335787019998,0.72364657049276,0.27635342950724,0.00761765015112926,0.99932767472448,13259,1727304,3043,4523040,0.00175
"result.1028",0.812354312354312,0.725230003340616,0.274769996659384,0.00765203825152399,0.999325616689256,13243,1717407,3059,4532937,0.00176
"result.1029",0.811066126855601,0.72681727597713,0.27318272402287,0.00768404633441583,0.999322472061872,13222,1707486,3080,4542858,0.00177
"result.1030",0.810207336523126,0.728427747336787,0.271572252663213,0.00772114100786378,0.999320898205407,13208,1697420,3094,4552924,0.00178
"result.1031",0.80910317752423,0.72997934193702,0.27002065806298,0.00775466338058641,0.999318400940572,13190,1687722,3112,4562622,0.00179
"result.1032",0.807999018525334,0.731447101151553,0.268552898848447,0.00778615846593999,0.999315835928275,13172,1678548,3130,4571796,0.0018
"result.1033",0.807078886026254,0.732927979644,0.267072020356,0.0078201478915557,0.999313947459064,13157,1669292,3145,4581052,0.00181
"result.1034",0.806097411360569,0.734389979175546,0.265610020824454,0.00785336715880942,0.999311831384103,13141,1660154,3161,4590190,0.00182
"result.1035",0.805483989694516,0.735931654321746,0.264068345678254,0.00789289086820597,0.999311101006583,13131,1650518,3171,4599826,0.00183
"result.1036",0.804809225861857,0.737350456230889,0.262649543769111,0.00792859430615735,0.999310042160717,13120,1641650,3182,4608694,0.00184
"result.1037",0.804134462029199,0.738791656907204,0.261208343092796,0.0079653604949959,0.999309008319817,13109,1632642,3193,4617702,0.00185
"result.1038",0.803275671696724,0.740234457495459,0.259765542504541,0.00800076250107685,0.999307332491419,13095,1623624,3207,4626720,0.00186
"result.1039",0.802355539197644,0.741646219792063,0.258353780207937,0.00803499029412487,0.999305418725584,13080,1614800,3222,4635544,0.00187
"result.1040",0.801312722365354,0.743159896479298,0.256840103520702,0.00807154217555342,0.999303177716144,13063,1605339,3239,4645005,0.00188
"result.1041",0.799779168200221,0.744591497683967,0.255408502316033,0.00810100973699368,0.999299152261962,13038,1596391,3264,4653953,0.00189
"result.1042",0.798552324868114,0.745996860332807,0.254003139667193,0.00813307301835221,0.999296188336915,13018,1587607,3284,4662737,0.0019
"result.1043",0.797877561035456,0.747341586319089,0.252658413680911,0.00816915367266483,0.999295102276488,13007,1579202,3295,4671142,0.00191
"result.1044",0.796834744203165,0.748720550420905,0.251279449579095,0.00820296885587213,0.999292772075088,12990,1570583,3312,4679761,0.00192
"result.1045",0.795914611704085,0.750114553694965,0.249885446305035,0.00823890605107169,0.999290890640929,12975,1561870,3327,4688474,0.00193
"result.1046",0.794871794871795,0.751477998650954,0.248522001349046,0.008272968372719,0.999288562104018,12958,1553348,3344,4696996,0.00194
"result.1047",0.79389032020611,0.752796166099018,0.247203833900982,0.00830653168606162,0.999286411339264,12942,1545109,3360,4705235,0.00195
"result.1048",0.793031529873635,0.754059136585122,0.245940863414878,0.0083398757404962,0.999284639488197,12928,1537215,3374,4713129,0.00196
"result.1049",0.791866028708134,0.7554256213738,0.2445743786262,0.00837385985704305,0.99928191433638,12909,1528674,3393,4721670,0.00197
"result.1050",0.791436633541897,0.756712590539017,0.243287409460983,0.00841325776051625,0.99928165685424,12902,1520630,3400,4729714,0.00198
"result.1051",0.790577843209422,0.757996839853934,0.242003160146066,0.00844842742435059,0.999279922297415,12888,1512603,3414,4737741,0.00199
"result.1052",0.789412342043921,0.759389243216053,0.240610756783947,0.00848448247557802,0.99927724444233,12869,1503900,3433,4746444,0.002
"result.1053",0.788124156545209,0.760645334080812,0.239354665919188,0.00851482904399704,0.999274026435611,12848,1496049,3454,4754295,0.00201
"result.1054",0.787142681879524,0.761842708177342,0.238157291822658,0.00854670683370221,0.999271811399572,12832,1488565,3470,4761779,0.00202
"result.1055",0.785915838547418,0.763129197368977,0.236870802631023,0.0085794489652697,0.999268851174552,12812,1480524,3490,4769820,0.00203
"result.1056",0.785241074714759,0.764374408832538,0.235625591167462,0.00861705693948741,0.999267742345701,12801,1472741,3501,4777603,0.00204
"result.1057",0.78444362654889,0.765574502779367,0.234425497220633,0.00865206883766749,0.999266176587901,12788,1465240,3514,4785104,0.00205
"result.1058",0.784014231382652,0.766903869611017,0.233096130388983,0.00869626158050013,0.999265989484116,12781,1456931,3521,4793413,0.00206
"result.1059",0.783339467549994,0.768065405680071,0.231934594319929,0.00873197619596278,0.999264810723106,12770,1449671,3532,4800673,0.00207
"result.1060",0.782542019384125,0.769232061467337,0.230767938532663,0.00876687814747213,0.999263225058246,12757,1442379,3545,4807965,0.00208
"result.1061",0.781805913384861,0.770495511927024,0.229504488072976,0.00880649683843654,0.999261944230207,12745,1434482,3557,4815862,0.00209
"result.1062",0.781131149552202,0.771645848612492,0.228354151387508,0.0088428958921575,0.999260766333376,12734,1427292,3568,4823052,0.0021
"result.1063",0.780211017053122,0.7727518677372,0.2272481322628,0.00887517811063863,0.999258722578114,12719,1420379,3583,4829965,0.00211
"result.1064",0.779106858054227,0.773988599667474,0.226011400332526,0.00891079384010945,0.999256190904254,12701,1412649,3601,4837695,0.00212
"result.1065",0.778677462887989,0.775041821698134,0.224958178301866,0.00894724971101525,0.999255758076819,12694,1406066,3608,4844278,0.00213
"result.1066",0.777818672555515,0.776105283165215,0.223894716834785,0.00897954038633269,0.99925389536861,12680,1399419,3622,4850925,0.00214
"result.1067",0.777266593056067,0.777236900880976,0.222763099119024,0.00901839621869344,0.999253130997861,12671,1392346,3631,4857998,0.00215
"result.1068",0.775671696724328,0.778388197513609,0.221611802486391,0.00904639092284634,0.999248898764821,12645,1385150,3657,4865194,0.00216
"result.1069",0.774628879892038,0.779417260873961,0.220582739126039,0.00907610328415793,0.999246405349414,12628,1378718,3674,4871626,0.00217
"result.1070",0.77315666789351,0.780505041002543,0.219494958997457,0.00910349629439164,0.999242542639749,12604,1371919,3698,4878425,0.00218
